,map,regular_time,regular_sum_of_costs,reverse_time_60,reverse_sum_of_costs_60,reverse_time_120,reverse_sum_of_costs_120,reverse_time_300,reverse_sum_of_costs_300
171,mazes/maze50x50_3_123.txt,0.260714054107666,198,0.6130492687225342,198,0.6130492687225342,198,0.6130492687225342,198
172,mazes/maze50x50_3_122.txt,0.02472090721130371,79,0.037956953048706055,79,0.037956953048706055,79,0.037956953048706055,79
173,mazes/maze50x50_3_121.txt,0.11185073852539062,110,0.11223864555358887,110,0.11223864555358887,110,0.11223864555358887,110
174,mazes/maze50x50_3_120.txt,0.17004680633544922,192,0.1793651580810547,192,0.1793651580810547,192,0.1793651580810547,192
175,mazes/maze50x50_3_12.txt,0.6694741249084473,201,1.0193712711334229,201,1.0193712711334229,201,1.0193712711334229,201
176,mazes/maze50x50_3_119.txt,1800.6261086463928,False,67.78723549842834,False,124.37553930282593,False,302.2225031852722,False
177,mazes/maze50x50_3_118.txt,0.07022666931152344,135,0.0992124080657959,135,0.0992124080657959,135,0.0992124080657959,135
178,mazes/maze50x50_3_117.txt,0.10865378379821777,152,0.08400464057922363,152,0.08400464057922363,152,0.08400464057922363,152
179,mazes/maze50x50_3_116.txt,0.057443857192993164,115,0.06143355369567871,115,0.06143355369567871,115,0.06143355369567871,115
180,mazes/maze50x50_3_115.txt,0.3885214328765869,234,0.3924717903137207,234,0.3924717903137207,234,0.3924717903137207,234
181,mazes/maze50x50_3_114.txt,53.07902479171753,205,61.04737377166748,False,120.73557639122009,241,301.3297166824341,241
182,mazes/maze50x50_3_113.txt,0.10784697532653809,144,0.07956719398498535,144,0.07956719398498535,144,0.07956719398498535,144
183,mazes/maze50x50_3_112.txt,0.2741720676422119,248,0.40987634658813477,248,0.40987634658813477,248,0.40987634658813477,248
184,mazes/maze50x50_3_111.txt,0.08535003662109375,133,0.09050965309143066,133,0.09050965309143066,133,0.09050965309143066,133
185,mazes/maze50x50_3_110.txt,0.0909571647644043,171,0.09050393104553223,171,0.09050393104553223,171,0.09050393104553223,171
186,mazes/maze50x50_3_11.txt,0.20512938499450684,189,0.27089548110961914,189,0.27089548110961914,189,0.27089548110961914,189
187,mazes/maze50x50_3_109.txt,0.2238461971282959,194,0.5421831607818604,194,0.5421831607818604,194,0.5421831607818604,194
188,mazes/maze50x50_3_108.txt,0.44435858726501465,255,1.460252285003662,255,1.460252285003662,255,1.460252285003662,255
189,mazes/maze50x50_3_107.txt,0.12534236907958984,144,0.14891695976257324,144,0.14891695976257324,144,0.14891695976257324,144
190,mazes/maze50x50_3_106.txt,0.1528325080871582,209,0.17171716690063477,209,0.17171716690063477,209,0.17171716690063477,209
191,mazes/maze50x50_3_105.txt,0.28110599517822266,196,0.30509519577026367,196,0.30509519577026367,196,0.30509519577026367,196
192,mazes/maze50x50_3_104.txt,0.11250734329223633,122,0.11182141304016113,122,0.11182141304016113,122,0.11182141304016113,122
193,mazes/maze50x50_3_103.txt,0.4025585651397705,262,0.39603495597839355,262,0.39603495597839355,262,0.39603495597839355,262
194,mazes/maze50x50_3_102.txt,0.09836912155151367,164,0.09925007820129395,164,0.09925007820129395,164,0.09925007820129395,164
195,mazes/maze50x50_3_101.txt,0.9065313339233398,302,1.2993876934051514,302,1.2993876934051514,302,1.2993876934051514,302
196,mazes/maze50x50_3_100.txt,0.2105574607849121,154,0.22819018363952637,154,0.22819018363952637,154,0.22819018363952637,154
197,mazes/maze50x50_3_10.txt,107.79940056800842,122,61.12529730796814,False,120.35786128044128,122,180.86060237884521,122
198,mazes/maze50x50_3_1.txt,0.5298559665679932,258,1.6674809455871582,258,1.6674809455871582,258,1.6674809455871582,258
199,mazes/maze50x50_3_0.txt,0.18684148788452148,193,0.19527459144592285,193,0.19527459144592285,193,0.19527459144592285,193
200,mazes/maze25x25_3_99.txt,0.026944398880004883,93,0.025938987731933594,93,0.025938987731933594,93,0.025938987731933594,93
201,mazes/maze25x25_3_98.txt,0.010870695114135742,55,0.010844230651855469,55,0.010844230651855469,55,0.010844230651855469,55
202,mazes/maze25x25_3_97.txt,0.045619964599609375,99,0.041676998138427734,99,0.041676998138427734,99,0.041676998138427734,99
203,mazes/maze25x25_3_96.txt,0.05211162567138672,94,0.08539199829101562,94,0.08539199829101562,94,0.08539199829101562,94
204,mazes/maze25x25_3_95.txt,0.09088611602783203,110,0.253307580947876,110,0.253307580947876,110,0.253307580947876,110
205,mazes/maze25x25_3_94.txt,0.032588958740234375,63,0.019054174423217773,63,0.019054174423217773,63,0.019054174423217773,63
206,mazes/maze25x25_3_93.txt,0.0356442928314209,98,0.08182168006896973,98,0.08182168006896973,98,0.08182168006896973,98
207,mazes/maze25x25_3_92.txt,0.007593393325805664,50,0.007192134857177734,50,0.007192134857177734,50,0.007192134857177734,50
208,mazes/maze25x25_3_91.txt,0.010851383209228516,65,0.010756254196166992,65,0.010756254196166992,65,0.010756254196166992,65
209,mazes/maze25x25_3_90.txt,0.029634475708007812,80,0.08027267456054688,80,0.08027267456054688,80,0.08027267456054688,80
210,mazes/maze25x25_3_9.txt,1.8908655643463135,94,3.8775346279144287,94,3.8775346279144287,94,3.8775346279144287,94
211,mazes/maze25x25_3_89.txt,0.6973979473114014,140,0.6088244915008545,140,0.6088244915008545,140,0.6088244915008545,140
212,mazes/maze25x25_3_88.txt,12.095805168151855,109,60.178757429122925,143,120.18960094451904,143,300.1692101955414,143
213,mazes/maze25x25_3_87.txt,0.15606379508972168,169,0.45163822174072266,169,0.45163822174072266,169,0.45163822174072266,169
